Index,Id,Class,Name,Unknown,Gender,Level,Unknown,Unknown,Brand,Unknown,Payment,Exchange,Cash 7,Cash 30,Cash Perm,Points 7,Points 30,Points Perm,Unknown,Icon Path,NifFile1,NifFile2,NifFile3,NifFile4,NifFile5,Description
137,1016100,101,Bull Head,100,0,0,0,0,0,1,0,0,50,100,200,250,500,1000,10100,Item/Head610_0,Shape1_Head610_0,Shape1_Head610_0,Shape1_Head610_0,Shape4_Head610_0,,
138,1016101,101,Brindled cow Head,100,0,0,0,0,0,1,0,0,50,100,200,250,500,1000,10100,Item/Head610_1,Shape1_Head610_1,Shape1_Head610_1,Shape1_Head610_1,Shape4_Head610_1,,
139,1018010,101,Snowman head,0,0,0,0,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head801_0,Shape1_Head801_0,Shape1_Head801_0,Shape1_Head801_0,Shape4_Head801_0,,
140,1018020,101,Santa hat,0,0,0,0,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head802_0,Shape1_Head802_0,Shape1_Head802_0,Shape1_Head802_0,Shape4_Head802_0,,
141,1018030,101,Rudolph horn,0,1,0,0,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head803_0,Shape1_Head803_0,Shape1_Head803_0,Shape1_Head803_0,Shape4_Head803_0,,
142,1018040,101,Rudolph horn,0,2,0,0,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head804_0,Shape1_Head804_0,Shape1_Head804_0,Shape1_Head804_0,Shape4_Head804_0,,
143,1018050,101,lucky pig A,100,0,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head805_0,Shape1_Head805_0,Shape1_Head805_0,Shape1_Head805_0,Shape4_Head805_0,,
144,1018051,101,lucky pig B,100,0,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head805_1,Shape1_Head805_1,Shape1_Head805_1,Shape1_Head805_1,Shape4_Head805_1,,
145,1018052,101,lucky pig C,100,0,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head805_2,Shape1_Head805_2,Shape1_Head805_2,Shape1_Head805_2,Shape4_Head805_2,,
146,1018053,101,lucky pig D,100,0,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head805_3,Shape1_Head805_3,Shape1_Head805_3,Shape1_Head805_3,Shape4_Head805_3,,
147,1018054,101,lucky pig E,100,0,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head805_4,Shape1_Head805_4,Shape1_Head805_4,Shape1_Head805_4,Shape4_Head805_4,,
148,1018060,101,Child Face A,100,1,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head806_0,Shape1_Head806_0,Shape1_Head806_0,Shape1_Head806_0,Shape4_Head806_0,,
149,1018061,101,Child Face B,100,1,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head806_1,Shape1_Head806_1,Shape1_Head806_1,Shape1_Head806_1,Shape4_Head806_1,,
150,1018062,101,Child Face C,100,1,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head806_2,Shape1_Head806_2,Shape1_Head806_2,Shape1_Head806_2,Shape4_Head806_2,,
151,1018070,101,Child Face A,100,2,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head807_0,Shape1_Head807_0,Shape1_Head807_0,Shape1_Head807_0,Shape4_Head807_0,,
152,1018071,101,Child Face B,100,2,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head807_1,Shape1_Head807_1,Shape1_Head807_1,Shape1_Head807_1,Shape4_Head807_1,,
153,1018080,101,New Black baseballcap(Eventitem),102,0,0,0,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head808_0,Shape1_Head808_0,Shape1_Head808_0,Shape1_Head808_0,Shape4_Head808_0,,
154,1018090,101,None(HK),102,0,0,0,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head809_0,Shape1_Head809_0,Shape1_Head809_0,Shape1_Head809_0,Shape4_Head809_0,,
155,1018100,101,Vampire Mask,0,2,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head810_0,Shape1_Head810_0,Shape1_Head810_0,Shape1_Head810_0,Shape4_Head810_0,,
156,1018110,101,Frankenstein Mask,0,1,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head811_0,Shape1_Head811_0,Shape1_Head811_0,Shape1_Head811_0,Shape4_Head811_0,,
157,1018120,101,Pumpkin Mask,0,0,0,102,0,0,0,0,0,12,24,47,250,500,1000,92000,Item/Head812_0,Shape1_Head812_0,Shape1_Head812_0,Shape1_Head812_0,Shape4_Head812_0,,
158,1018160,101,HK_cap,102,1,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head816_0,Shape1_Head816_0,Shape1_Head816_0,Shape1_Head816_0,Shape4_Head816_0,,
159,1018170,101,HK_flower,102,2,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head817_0,Shape1_Head817_0,Shape1_Head817_0,Shape1_Head817_0,Shape4_Head817_0,,
160,1018180,101,HK_man rabbit cap,102,1,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head818_0,Shape1_Head818_0,Shape1_Head818_0,Shape1_Head818_0,Shape4_Head818_0,,
161,1018190,101,HK_woman rabbit cap,102,2,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head819_0,Shape1_Head819_0,Shape1_Head819_0,Shape1_Head819_0,Shape4_Head819_0,,
162,1018210,101,7eleven Event cap,102,0,0,0,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head821_0,Shape1_Head821_0,Shape1_Head821_0,Shape1_Head821_0,Shape4_Head821_0,,
163,1018230,101,Panda_Head,102,0,0,102,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head823_0,Shape1_Head823_0,Shape1_Head823_0,Shape1_Head823_0,Shape4_Head823_0,,
164,1018240,101,Mysterious gentleman Hat,0,1,0,0,0,0,0,0,0,12,24,47,250,500,1000,10100,Item/Head824_0,Shape1_Head824_0,Shape1_Head824_0,Shape1_Head824_0,Shape4_Head824_0,,
165,1018250,101,Cute Witch Hat,0,2,0,0,0,0,0,0,0,12,24,47,250,500,1000,10100,Item/Head825_0,Shape1_Head825_0,Shape1_Head825_0,Shape1_Head825_0,Shape4_Head825_0,,
166,1018260,101,Vision cap,103,0,0,0,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Head826_0,Shape1_Head826_0,Shape1_Head826_0,Shape1_Head826_0,Shape4_Head826_0,,
167,1018270,101,Snowboarder Beanie A,0,0,0,0,0,0,1,0,0,30,60,120,625,1250,2500,10100,Item/Head827_0,Shape1_Head827_0,Shape1_Head827_0,Shape1_Head827_0,Shape4_Head827_0,,
168,1018271,101,Snowboarder Beanie B,0,0,0,0,0,0,1,0,0,30,60,120,625,1250,2500,10100,Item/Head827_1,Shape1_Head827_1,Shape1_Head827_1,Shape1_Head827_1,Shape4_Head827_1,,
169,1018280,101,Snowman Earplug,0,0,0,0,0,0,1,0,0,12,24,47,250,500,1000,10100,Item/Head828_0,Shape1_Head828_0,Shape1_Head828_0,Shape1_Head828_0,Shape4_Head828_0,,
170,1018290,101,Lion Mask,102,0,0,0,0,0,1,0,0,50,100,200,250,500,1000,10100,Item/Head829_0,Shape1_Head829_0,Shape1_Head829_0,Shape1_Head829_0,Shape4_Head829_0,,
171,1018300,101,Lucky Bag Head,102,0,0,0,0,0,1,0,0,50,100,200,250,500,1000,10100,Item/Head830_0,Shape1_Head830_0,Shape1_Head830_0,Shape1_Head830_0,Shape4_Head830_0,,
172,1018310,101,Love Cap Front,0,0,0,0,0,0,1,0,0,125,250,500,625,1250,2500,10100,Item/Head831_0,Shape1_Head831_0,Shape1_Head831_0,Shape1_Head831_0,Shape4_Head831_0,,
173,1018311,101,Love Cap Back,0,0,0,0,0,0,1,0,0,125,250,500,625,1250,2500,10100,Item/Head831_1,Shape1_Head831_1,Shape1_Head831_1,Shape1_Head831_1,Shape4_Head831_1,,
174,1018340,101,Bunny Girl Head,0,2,0,0,0,0,1,0,0,30,60,120,625,1250,2500,10100,Item/Head834_0,Shape1_Head834_0,Shape1_Head834_0,Shape1_Head834_0,Shape4_Head834_0,,
175,1018350,101,Cute Rabbit Head,0,0,0,100,0,0,1,0,0,30,60,120,625,1250,2500,10100,Item/Head835_0,Shape1_Head835_0,Shape1_Head835_0,Shape1_Head835_0,Shape4_Head835_0,,
176,1018360,101,Summer Fedora,0,0,0,0,0,0,1,0,0,125,250,500,625,1250,2500,10100,Item/Head836_0,Shape1_Head836_0,Shape1_Head836_0,Shape1_Head836_0,Shape4_Head836_0,,
177,1018370,101,Skull Mask,0,0,0,102,0,0,1,0,0,125,250,500,625,1250,2500,10100,Item/Head837_0,Shape1_Head837_0,Shape1_Head837_0,Shape1_Head837_0,Shape4_Head837_0,,
178,1018380,101,Joker Mask,0,0,0,102,0,0,1,0,0,125,250,500,625,1250,2500,10100,Item/Head838_0,Shape1_Head838_0,Shape1_Head838_0,Shape1_Head838_0,Shape4_Head838_0,,
179,1018390,101,Werewolf Mask,0,0,0,102,0,0,1,0,0,125,250,500,625,1250,2500,10100,Item/Head839_0,Shape1_Head839_0,Shape1_Head839_0,Shape1_Head839_0,Shape4_Head839_0,,
180,1018400,101,2nd Cap,101,0,0,0,0,0,1,0,0,125,250,500,625,1250,2500,10100,Item/Head840_0,Shape1_Head840_0,Shape1_Head840_0,Shape1_Head840_0,Shape4_Head840_0,,
181,1018410,101,2009 Snowman Head,0,0,0,102,0,1,1,3,0,10,20,100,1250,2500,5000,10100,Item/Head841_0,Shape1_Head841_0,Shape1_Head841_0,Shape1_Head841_0,Shape4_Head841_0,,
182,1021010,102,Davids goggles red,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,10200,Item/Eye101_0,Shape1_Eye101_0,Shape1_Eye101_0,Shape1_Eye101_0,Shape4_Eye101_0,,
183,1021011,102,Davids goggles purple,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,10200,Item/Eye101_1,Shape1_Eye101_1,Shape1_Eye101_1,Shape1_Eye101_1,Shape4_Eye101_1,,
184,1021012,102,Davids goggles black,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,10200,Item/Eye101_2,Shape1_Eye101_2,Shape1_Eye101_2,Shape1_Eye101_2,Shape4_Eye101_2,,
185,1021020,102,Sport mask red,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,10200,Item/Eye102_0,Shape1_Eye102_0,Shape1_Eye102_0,Shape1_Eye102_0,Shape4_Eye102_0,,
186,1021021,102,Sport mask blue,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,10200,Item/Eye102_1,Shape1_Eye102_1,Shape1_Eye102_1,Shape1_Eye102_1,Shape4_Eye102_1,,
187,1021022,102,Sport mask green,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,10200,Item/Eye102_2,Shape1_Eye102_2,Shape1_Eye102_2,Shape1_Eye102_2,Shape4_Eye102_2,,
188,1021030,102,Sports goggles blue,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,10200,Item/Eye103_0,Shape1_Eye103_0,Shape1_Eye103_0,Shape1_Eye103_0,Shape4_Eye103_0,,
189,1021031,102,Sports goggles yellow,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,10200,Item/Eye103_1,Shape1_Eye103_1,Shape1_Eye103_1,Shape1_Eye103_1,Shape4_Eye103_1,,
190,1021032,102,Sports goggles black,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,10200,Item/Eye103_2,Shape1_Eye103_2,Shape1_Eye103_2,Shape1_Eye103_2,Shape4_Eye103_2,,
191,1021033,102,Sports goggles pink,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,10200,Item/Eye103_3,Shape1_Eye103_3,Shape1_Eye103_3,Shape1_Eye103_3,Shape4_Eye103_3,,
192,1021034,102,Sports goggles brown,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,10200,Item/Eye103_4,Shape1_Eye103_4,Shape1_Eye103_4,Shape1_Eye103_4,Shape4_Eye103_4,,
193,1021040,102,Square glasses black,0,0,0,0,0,0,0,3,1,71,142,283,1500,3000,6000,10200,Item/Eye104_0,Shape1_Eye104_0,Shape1_Eye104_0,Shape1_Eye104_0,Shape4_Eye104_0,,
194,1021041,102,Square glasses red,0,0,0,0,0,0,0,3,1,71,142,283,1500,3000,6000,10200,Item/Eye104_1,Shape1_Eye104_1,Shape1_Eye104_1,Shape1_Eye104_1,Shape4_Eye104_1,,
195,1021042,102,Square glasses blue,0,0,0,0,0,0,0,3,1,71,142,283,1500,3000,6000,10200,Item/Eye104_2,Shape1_Eye104_2,Shape1_Eye104_2,Shape1_Eye104_2,Shape4_Eye104_2,,
196,1021043,102,Square glasses purple,0,0,0,0,0,0,0,3,1,71,142,283,1500,3000,6000,10200,Item/Eye104_3,Shape1_Eye104_3,Shape1_Eye104_3,Shape1_Eye104_3,Shape4_Eye104_3,,
197,1021044,102,Square glasses green,0,0,0,0,0,0,0,3,1,71,142,283,1500,3000,6000,10200,Item/Eye104_4,Shape1_Eye104_4,Shape1_Eye104_4,Shape1_Eye104_4,Shape4_Eye104_4,,
198,1021050,102,Sunglasses purple,0,0,20,0,0,0,0,3,1,83,165,330,1750,3500,7000,10200,Item/Eye105_0,Shape1_Eye105_0,Shape1_Eye105_0,Shape1_Eye105_0,Shape4_Eye105_0,,
199,1021051,102,Sunglasses black,0,0,20,0,0,0,0,3,1,83,165,330,1750,3500,7000,10200,Item/Eye105_1,Shape1_Eye105_1,Shape1_Eye105_1,Shape1_Eye105_1,Shape4_Eye105_1,,
200,1021052,102,Sunglasses blue,0,0,20,0,0,0,0,3,1,83,165,330,1750,3500,7000,10200,Item/Eye105_2,Shape1_Eye105_2,Shape1_Eye105_2,Shape1_Eye105_2,Shape4_Eye105_2,,
201,1021060,102,Biker sunglasses black,0,0,35,0,0,0,0,3,1,94,189,377,2000,4000,8000,10200,Item/Eye106_0,Shape1_Eye106_0,Shape1_Eye106_0,Shape1_Eye106_0,Shape4_Eye106_0,,
202,1021061,102,Biker sunglasses blue,0,0,35,0,0,0,0,3,1,94,189,377,2000,4000,8000,10200,Item/Eye106_1,Shape1_Eye106_1,Shape1_Eye106_1,Shape1_Eye106_1,Shape4_Eye106_1,,
203,1021062,102,Biker sunglasses teal,0,0,35,0,0,0,0,3,1,94,189,377,2000,4000,8000,10200,Item/Eye106_2,Shape1_Eye106_2,Shape1_Eye106_2,Shape1_Eye106_2,Shape4_Eye106_2,,
204,1021070,102,Snow goggles white,0,0,0,0,0,0,0,3,1,94,189,377,2000,4000,8000,10200,Item/Eye107_0,Shape1_Eye107_0,Shape1_Eye107_0,Shape1_Eye107_0,Shape4_Eye107_0,,
205,1021071,102,Snow goggle blue,0,0,0,0,0,0,0,3,1,94,189,377,2000,4000,8000,10200,Item/Eye107_1,Shape1_Eye107_1,Shape1_Eye107_1,Shape1_Eye107_1,Shape4_Eye107_1,,
206,1021072,102,Snow goggle red,0,0,0,0,0,0,0,3,1,94,189,377,2000,4000,8000,10200,Item/Eye107_2,Shape1_Eye107_2,Shape1_Eye107_2,Shape1_Eye107_2,Shape4_Eye107_2,,
207,1028010,102,New Sports goggle(Eventitem),102,0,0,0,0,0,1,0,0,12,24,47,250,500,1000,10200,Item/Eye801_0,Shape1_Eye801_0,Shape1_Eye801_0,Shape1_Eye801_0,Shape4_Eye801_0,,
208,1028270,102,Snowboarder Goggle A,0,0,0,0,0,0,1,0,0,30,60,120,625,1250,2500,10200,Item/Eye827_0,Shape1_Eye827_0,Shape1_Eye827_0,Shape1_Eye827_0,Shape4_Eye827_0,,
209,1028271,102,Snowboarder Goggle B,0,0,0,0,0,0,1,0,0,30,60,120,625,1250,2500,10200,Item/Eye827_1,Shape1_Eye827_1,Shape1_Eye827_1,Shape1_Eye827_1,Shape4_Eye827_1,,
210,1028280,102,Big Sunglasses,0,0,0,0,0,0,1,0,0,94,189,377,2000,4000,8000,10200,Item/Eye828_0,Shape1_Eye828_0,Shape1_Eye828_0,Shape1_Eye828_0,Shape4_Eye828_0,,
211,1028290,102,2nd Glasses,101,0,0,0,0,0,1,0,0,30,60,120,625,1250,2500,10200,Item/Eye829_0,Shape1_Eye829_0,Shape1_Eye829_0,Shape1_Eye829_0,Shape4_Eye829_0,,
212,1030010,103,Red shirt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts001_0,Shape1_Shirts001_0,Shape2_Shirts001_0,Shape3_Shirts001_0,Shape4_Shirts001_0,,
213,1030011,103,Blue shirt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts001_1,Shape1_Shirts001_1,Shape2_Shirts001_1,Shape3_Shirts001_1,Shape4_Shirts001_1,,
214,1030012,103,Brown shirt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts001_2,Shape1_Shirts001_2,Shape2_Shirts001_2,Shape3_Shirts001_2,Shape4_Shirts001_2,,
215,1030013,103,Green shirt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts001_3,Shape1_Shirts001_3,Shape2_Shirts001_3,Shape3_Shirts001_3,Shape4_Shirts001_3,,
216,1030014,103,Black Shirt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts001_4,Shape1_Shirts001_4,Shape2_Shirts001_4,Shape3_Shirts001_4,Shape4_Shirts001_4,,
217,1030500,103,2 colors Hood-T A,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts050_0,Shape1_Shirts050_0,Shape2_Shirts050_0,Shape3_Shirts050_0,Shape4_Shirts050_0,,
218,1030501,103,3 colors Hood-T B,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts050_1,Shape1_Shirts050_1,Shape2_Shirts050_1,Shape3_Shirts050_1,Shape4_Shirts050_1,,
219,1030502,103,4 colors Hood-T C,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts050_2,Shape1_Shirts050_2,Shape2_Shirts050_2,Shape3_Shirts050_2,Shape4_Shirts050_2,,
220,1030510,103,Modern basic parka A,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts051_0,Shape1_Shirts051_0,Shape2_Shirts051_0,Shape3_Shirts051_0,Shape4_Shirts051_0,,
221,1030511,103,Modern basic parka B,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts051_1,Shape1_Shirts051_1,Shape2_Shirts051_1,Shape3_Shirts051_1,Shape4_Shirts051_1,,
222,1030512,103,Modern basic parka C,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts051_2,Shape1_Shirts051_2,Shape2_Shirts051_2,Shape3_Shirts051_2,Shape4_Shirts051_2,,
223,1030520,103,Baseball jumper A,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts052_0,Shape1_Shirts052_0,Shape2_Shirts052_0,Shape3_Shirts052_0,Shape4_Shirts052_0,,
224,1030521,103,Baseball jumper B,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts052_1,Shape1_Shirts052_1,Shape2_Shirts052_1,Shape3_Shirts052_1,Shape4_Shirts052_1,,
225,1030522,103,Baseball jumper C,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts052_2,Shape1_Shirts052_2,Shape2_Shirts052_2,Shape3_Shirts052_2,Shape4_Shirts052_2,,
226,1030530,103,SHOW1 (None),0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts053_0,Shape1_Shirts053_0,Shape2_Shirts053_0,Shape3_Shirts053_0,Shape4_Shirts053_0,,
227,1030540,103,SHOW2 (None),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts054_0,Shape1_Shirts054_0,Shape2_Shirts054_0,Shape3_Shirts054_0,Shape4_Shirts054_0,,
228,1030600,103,Star tanktop A,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts060_0,Shape1_Shirts060_0,Shape2_Shirts060_0,Shape3_Shirts060_0,Shape4_Shirts060_0,,
229,1030601,103,Star tanktop B,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts060_1,Shape1_Shirts060_1,Shape2_Shirts060_1,Shape3_Shirts060_1,Shape4_Shirts060_1,,
230,1030602,103,Star tanktop C,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts060_2,Shape1_Shirts060_2,Shape2_Shirts060_2,Shape3_Shirts060_2,Shape4_Shirts060_2,,
231,1030610,103,Button jacket A,0,2,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts061_0,Shape1_Shirts061_0,Shape2_Shirts061_0,Shape3_Shirts061_0,Shape4_Shirts061_0,,
232,1030611,103,Button jacket B,0,2,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts061_1,Shape1_Shirts061_1,Shape2_Shirts061_1,Shape3_Shirts061_1,Shape4_Shirts061_1,,
233,1030612,103,Button jacket C,0,2,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts061_2,Shape1_Shirts061_2,Shape2_Shirts061_2,Shape3_Shirts061_2,Shape4_Shirts061_2,,
234,1030620,103,Black tanktop A,0,2,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts062_0,Shape1_Shirts062_0,Shape2_Shirts062_0,Shape3_Shirts062_0,Shape4_Shirts062_0,,
235,1030621,103,Black tanktop B,0,2,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts062_1,Shape1_Shirts062_1,Shape2_Shirts062_1,Shape3_Shirts062_1,Shape4_Shirts062_1,,
236,1030622,103,Black tanktop C,0,2,0,112,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts062_2,Shape1_Shirts062_2,Shape2_Shirts062_2,Shape3_Shirts062_2,Shape4_Shirts062_2,,
237,1030630,103,SHOW3 (None),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts063_0,Shape1_Shirts063_0,Shape2_Shirts063_0,Shape3_Shirts063_0,Shape4_Shirts063_0,,
238,1030640,103,SHOW4 (None),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Item/Shirts064_0,Shape1_Shirts064_0,Shape2_Shirts064_0,Shape3_Shirts064_0,Shape4_Shirts064_0,,
239,1031010,103,Skin body,0,1,0,0,0,0,0,3,1,106,212,424,2250,4500,9000,10300,Item/Shirts101_0,Shape1_Shirts101_0,Shape2_Shirts101_0,Shape3_Shirts101_0,Shape4_Shirts101_0,,
240,1031020,103,Sleeveless shirt white,0,1,0,0,0,0,0,3,1,83,165,330,1750,3500,7000,10300,Item/Shirts102_0,Shape1_Shirts102_0,Shape2_Shirts102_0,Shape3_Shirts102_0,Shape4_Shirts102_0,,
241,1031021,103,Sleeveless shirt black,0,1,0,0,0,0,0,3,1,83,165,330,1750,3500,7000,10300,Item/Shirts102_1,Shape1_Shirts102_1,Shape2_Shirts102_1,Shape3_Shirts102_1,Shape4_Shirts102_1,,
242,1031022,103,Sleeveless shirt ochre,0,1,0,0,0,0,0,3,1,83,165,330,1750,3500,7000,10300,Item/Shirts102_2,Shape1_Shirts102_2,Shape2_Shirts102_2,Shape3_Shirts102_2,Shape4_Shirts102_2,,
243,1031023,103,Sleeveless shirt brown,0,1,0,0,0,0,0,3,1,83,165,330,1750,3500,7000,10300,Item/Shirts102_3,Shape1_Shirts102_3,Shape2_Shirts102_3,Shape3_Shirts102_3,Shape4_Shirts102_3,,
244,1031024,103,Sleeveless shirt grey,0,1,0,0,0,0,0,3,1,83,165,330,1750,3500,7000,10300,Item/Shirts102_4,Shape1_Shirts102_4,Shape2_Shirts102_4,Shape3_Shirts102_4,Shape4_Shirts102_4,,
245,1031025,103,Sleeveless shirt red,0,1,0,0,0,0,0,3,1,83,165,330,1750,3500,7000,10300,Item/Shirts102_5,Shape1_Shirts102_5,Shape2_Shirts102_5,Shape3_Shirts102_5,Shape4_Shirts102_5,,
246,1031030,103,Bikini blue,0,2,20,0,0,0,0,3,1,106,212,424,2250,4500,9000,10300,Item/Shirts103_0,Shape1_Shirts103_0,Shape2_Shirts103_0,Shape3_Shirts103_0,Shape4_Shirts103_0,,
247,1031031,103,Bikini yellow,0,2,20,0,0,0,0,3,1,106,212,424,2250,4500,9000,10300,Item/Shirts103_1,Shape1_Shirts103_1,Shape2_Shirts103_1,Shape3_Shirts103_1,Shape4_Shirts103_1,,
248,1031032,103,Bikini red,0,2,20,0,0,0,0,3,1,106,212,424,2250,4500,9000,10300,Item/Shirts103_2,Shape1_Shirts103_2,Shape2_Shirts103_2,Shape3_Shirts103_2,Shape4_Shirts103_2,,
249,1031033,103,Bikini black,0,2,20,0,0,0,0,3,1,106,212,424,2250,4500,9000,10300,Item/Shirts103_3,Shape1_Shirts103_3,Shape2_Shirts103_3,Shape3_Shirts103_3,Shape4_Shirts103_3,,
250,1031040,103,Polo shirt grey,0,2,0,0,0,0,0,3,1,83,165,330,1750,3500,7000,10300,Item/Shirts104_0,Shape1_Shirts104_0,Shape2_Shirts104_0,Shape3_Shirts104_0,Shape4_Shirts104_0,,
251,1031041,103,Polo shirt pink,0,2,0,0,0,0,0,3,1,83,165,330,1750,3500,7000,10300,Item/Shirts104_1,Shape1_Shirts104_1,Shape2_Shirts104_1,Shape3_Shirts104_1,Shape4_Shirts104_1,,
252,1031042,103,Polo shirt orange,0,2,0,0,0,0,0,3,1,83,165,330,1750,3500,7000,10300,Item/Shirts104_2,Shape1_Shirts104_2,Shape2_Shirts104_2,Shape3_Shirts104_2,Shape4_Shirts104_2,,
253,1031043,103,Polo shirt green,0,2,0,0,0,0,0,3,1,83,165,330,1750,3500,7000,10300,Item/Shirts104_3,Shape1_Shirts104_3,Shape2_Shirts104_3,Shape3_Shirts104_3,Shape4_Shirts104_3,,
254,1031044,103,Polo shirt black,0,2,0,0,0,0,0,3,1,83,165,330,1750,3500,7000,10300,Item/Shirts104_4,Shape1_Shirts104_4,Shape2_Shirts104_4,Shape3_Shirts104_4,Shape4_Shirts104_4,,
255,1031050,103,Hiphop shirt white,0,0,0,112,0,0,0,3,1,71,142,283,1500,3000,6000,10300,Item/Shirts105_0,Shape1_Shirts105_0,Shape2_Shirts105_0,Shape3_Shirts105_0,Shape4_Shirts105_0,,
256,1031051,103,Hiphop shirt charcoal,0,0,0,112,0,0,0,3,1,71,142,283,1500,3000,6000,10300,Item/Shirts105_1,Shape1_Shirts105_1,Shape2_Shirts105_1,Shape3_Shirts105_1,Shape4_Shirts105_1,,
257,1031052,103,Hiphop shirt green,0,0,0,112,0,0,0,3,1,71,142,283,1500,3000,6000,10300,Item/Shirts105_2,Shape1_Shirts105_2,Shape2_Shirts105_2,Shape3_Shirts105_2,Shape4_Shirts105_2,,
258,1031053,103,Hiphop shirt red,0,0,0,112,0,0,0,3,1,71,142,283,1500,3000,6000,10300,Item/Shirts105_3,Shape1_Shirts105_3,Shape2_Shirts105_3,Shape3_Shirts105_3,Shape4_Shirts105_3,,
259,1031060,103,Eagle shirt white,0,0,0,112,0,0,0,3,1,71,142,283,1500,3000,6000,10300,Item/Shirts106_0,Shape1_Shirts106_0,Shape2_Shirts106_0,Shape3_Shirts106_0,Shape4_Shirts106_0,,
260,1031061,103,Eagle shirt black,0,0,0,112,0,0,0,3,1,71,142,283,1500,3000,6000,10300,Item/Shirts106_1,Shape1_Shirts106_1,Shape2_Shirts106_1,Shape3_Shirts106_1,Shape4_Shirts106_1,,
